#SECOND, CPU_TMP, GPU_TMP, CPU_FRQ, MEM_USE, CPU_USE
2446, 47.00, 47.70, 15.00, 3.91, 5.90 
2447, 48.00, 48.20, 7.00, 3.91, 5.90 
2448, 48.00, 48.20, 15.00, 3.91, 5.90 
2449, 48.00, 48.20, 15.00, 3.91, 5.90 
2450, 48.00, 49.60, 15.00, 3.91, 5.90 
2451, 48.00, 48.70, 15.00, 3.91, 5.90 
2452, 48.00, 49.10, 15.00, 3.92, 5.90 
2453, 49.00, 48.70, 15.00, 3.92, 5.90 
2454, 48.00, 48.70, 15.00, 3.92, 5.90 
2455, 49.00, 48.70, 15.00, 3.92, 5.90 
2456, 47.00, 47.20, 15.00, 3.92, 5.90 
2457, 48.00, 48.70, 6.00, 3.92, 5.90 
2458, 48.00, 49.10, 15.00, 3.92, 5.90 
2459, 48.00, 48.70, 7.00, 3.92, 5.90 
2460, 48.00, 48.70, 15.00, 3.92, 5.90 
2461, 47.00, 48.70, 15.00, 3.92, 5.90 
2462, 49.00, 48.70, 9.00, 3.92, 5.90 
2463, 48.00, 48.20, 15.00, 3.92, 5.90 
2464, 47.00, 48.20, 10.00, 3.92, 5.90 
2465, 48.00, 48.70, 15.00, 3.92, 5.80 
2466, 48.00, 48.70, 15.00, 3.92, 5.90 
2467, 48.00, 48.20, 10.00, 3.92, 5.90 
2468, 48.00, 48.20, 15.00, 3.92, 5.90 
2469, 48.00, 48.70, 6.00, 3.92, 5.90 
2470, 48.00, 49.10, 15.00, 3.92, 5.90 
2471, 48.00, 50.10, 6.00, 3.92, 5.90 
2472, 47.00, 47.70, 15.00, 3.92, 5.90 
2473, 48.00, 48.20, 15.00, 3.92, 5.90 
2474, 48.00, 49.10, 15.00, 3.92, 5.90 
2475, 48.00, 47.70, 15.00, 3.92, 5.90 
2476, 49.00, 48.70, 15.00, 3.92, 5.90 
2477, 48.00, 48.20, 8.00, 3.92, 5.90 
2478, 48.00, 47.70, 9.00, 3.92, 5.90 
2479, 47.00, 48.70, 15.00, 3.92, 5.90 
2480, 48.00, 48.70, 15.00, 3.92, 5.90 
2481, 48.00, 48.20, 8.00, 3.92, 5.90 
2482, 48.00, 48.70, 15.00, 3.92, 5.90 
2483, 48.00, 48.70, 15.00, 3.92, 5.90 
2484, 48.00, 48.20, 7.00, 3.92, 5.90 
2485, 47.00, 48.70, 15.00, 3.92, 5.90 
2486, 48.00, 49.10, 15.00, 3.92, 5.90 
2487, 48.00, 47.70, 15.00, 3.92, 5.90 
2488, 47.00, 48.20, 15.00, 3.92, 5.90 
2489, 48.00, 48.20, 6.00, 3.92, 5.90 
2490, 49.00, 48.20, 6.00, 3.92, 5.90 
2491, 48.00, 47.70, 15.00, 3.92, 5.90 
2492, 49.00, 49.60, 10.00, 3.92, 5.90 
2493, 47.00, 47.70, 15.00, 3.92, 5.90 
2494, 47.00, 48.70, 7.00, 3.92, 5.90 
2495, 47.00, 48.70, 15.00, 3.92, 5.90 
2496, 48.00, 48.20, 7.00, 3.92, 5.90 
2497, 48.00, 48.70, 15.00, 3.92, 5.90 
2498, 48.00, 48.70, 15.00, 3.92, 5.90 
2499, 49.00, 47.70, 15.00, 3.92, 5.90 
2500, 48.00, 48.20, 15.00, 3.92, 5.90 
2501, 48.00, 48.20, 15.00, 3.92, 5.90 
2502, 48.00, 47.70, 15.00, 3.92, 5.80 
2503, 49.00, 49.10, 15.00, 3.92, 5.90 
2504, 47.00, 47.70, 15.00, 3.92, 5.90 
2505, 48.00, 49.10, 9.00, 3.92, 5.90 
2506, 49.00, 48.70, 15.00, 3.92, 5.80 
2507, 48.00, 48.70, 15.00, 3.92, 5.90 
2508, 48.00, 48.20, 8.00, 3.92, 5.90 
2509, 48.00, 48.70, 15.00, 3.92, 5.90 
2510, 48.00, 49.10, 15.00, 3.92, 5.80 
2511, 48.00, 49.10, 15.00, 3.92, 5.90 
2512, 48.00, 49.10, 15.00, 3.92, 5.90 
2513, 48.00, 48.70, 15.00, 3.92, 5.80 
2514, 48.00, 49.10, 15.00, 3.92, 5.80 
2515, 48.00, 50.10, 15.00, 3.92, 5.80 
2516, 48.00, 47.70, 8.00, 3.92, 5.80 
2517, 49.00, 48.20, 7.00, 3.92, 5.80 
